Title_German,Title_English,Sentence,FS_Valenz,FS_Arousal
Das Waldhaus,The Hut in the Woods,"Da fing es an in den Ecken zu knittern und zu knattern, und die Türe sprang auf und schlug an die Wand: die Balken dröhnten, als wenn sie aus ihren Fugen gerissen würden, und es war als wenn die Treppe herab stürzte, und endlich krachte es als wenn das ganze Dach zusammen fiele.",-3.0,5.0
Das Waldhaus,The Hut in the Woods,"Da es aber wieder still ward und dem Mädchen nichts zu Leid geschah, so blieb es ruhig liegen und schlief wieder ein.",0.0,1.0
Das Waldhaus,The Hut in the Woods,"Als es aber am Morgen bei hellem Sonnenschein aufwachte, was erblickten seine Augen?",2.0,3.0
Das Waldhaus,The Hut in the Woods,"Es lag in einem großen Saal, und rings umher glänzte alles in königlicher Pracht: an den Wänden wuchsen auf grün seidenem Grund goldene Blumen in die Höhe, das Bett war von Elfenbein und die Decke darauf von rotem Samt, und auf einem Stuhl daneben standen ein paar mit Perlen gestickte Pantoffel.",2.0,2.0
Das Waldhaus,The Hut in the Woods,"Das Mädchen glaubte es wäre ein Traum, aber es traten drei reichgekleidete Diener herein und fragten was es zu befehlen hätte.",0.5,2.5
Das Waldhaus,The Hut in the Woods,"„Geht nur,“ antwortete das Mädchen, „ich will gleich aufstehen und dem Alten eine Suppe kochen und dann auch schön Hühnchen, schön Hähnchen und die schöne bunte Kuh füttern.“",2.0,2.0
Das Waldhaus,The Hut in the Woods,"Es dachte der Alte wäre schon aufgestanden und sah sich nach seinem Bette um, aber er lag nicht darin, sondern ein fremder Mann.",-1.0,2.0
Das Waldhaus,The Hut in the Woods,"Und als es ihn betrachtete und sah dass er jung und schön war, erwachte er, richtete sich auf und sprach „ich bin ein Königssohn, und war von einer bösen Hexe verwünscht worden als ein alter eisgrauer Mann in dem Wald zu leben: niemand durfte um mich sein als meine drei Diener in der Gestalt eines Hühnchens eines Hähnchens und einer bunten Kuh.",2.0,3.0
Das Waldhaus,The Hut in the Woods,"Und nicht eher sollte die Verwünschung aufhören, als bis ein Mädchen zu uns käme, so gut von Herzen, dass es nicht gegen die Menschen allein, sondern auch gegen die Tiere sich liebreich bezeigte, und das bist du gewesen, und heute um Mitternacht sind wir durch dich erlöst und das alte Waldhaus ist wieder in meinen königlichen Palast verwandelt worden.“",3.0,3.0
Das Waldhaus,The Hut in the Woods,"Und als sie aufgestanden waren, sagte der Königssohn den drei Dienern sie sollten hinfahren und Vater und Mutter des Mädchens zur Hochzeitsfeier herbei holen.",1.0,1.5
Das Waldhaus,The Hut in the Woods,„Aber wo sind meine zwei Schwestern?“ fragte das Mädchen.,-0.5,2.5
Das Waldhaus,The Hut in the Woods,"„Die habe ich in den Keller gesperrt, und Morgen sollen sie in den Wald geführt werden und sollen bei einem Köhler so lange als Mägde dienen, bis sie sich gebessert haben und auch die armen Tiere nicht hungern lassen.“",-2.0,2.5
Das Wasser des Lebens,The Water of Life,"Es war einmal ein König, der war krank, und niemand glaubte dass er mit dem Leben davon käme.",-2.0,4.0
Das Wasser des Lebens,The Water of Life,"Er hatte aber drei Söhne, die waren darüber betrübt, gingen hinunter in den Schlossgarten und weinten.",-2.0,2.5
Das Wasser des Lebens,The Water of Life,"Da begegnete ihnen ein alter Mann, der fragte sie nach ihrem Kummer.",0.0,1.5
Das Wasser des Lebens,The Water of Life,"Sie sagten ihm ihr Vater wäre so krank, dass er wohl sterben würde, denn es wollte ihm nichts helfen.",-2.0,4.0
Das Wasser des Lebens,The Water of Life,"Da sprach der Alte „ich weiss noch ein Mittel, das ist das Wasser des Lebens, wenn er davon trinkt, so wird er wieder gesund: es ist aber schwer zu finden.“",2.0,2.5
Das Wasser des Lebens,The Water of Life,"Der älteste sagte „ich will es schon finden,“ ging zum kranken König und bat ihn er möchte ihm erlauben auszuziehen um das Wasser des Lebens zu suchen, denn das könnte ihn allein heilen.",1.5,3.0
Das Wasser des Lebens,The Water of Life,"„Nein,“ sprach der König, „die Gefahr dabei ist zu groß, lieber will ich sterben.“",-1.5,2.5
Das Wasser des Lebens,The Water of Life,"Er bat aber so lange, bis der König einwilligte.",-0.5,2.5
Das Wasser des Lebens,The Water of Life,"Der Prinz dachte in seinem Herzen „bringe ich das Wasser, so bin ich meinem Vater der liebste und erbe das Reich.“",2.0,2.0
Das Wasser des Lebens,The Water of Life,"Also machte er sich auf, und als er eine Zeitlang fortgeritten war, stand da ein Zwerg auf dem Wege, der rief ihn an und sprach „wo hinaus so geschwind?“",0.0,2.5
Das Wasser des Lebens,The Water of Life,"„Dummer Knirps,“ sagte der Prinz ganz stolz, „das brauchst du nicht zu wissen“ und ritt weiter.",-1.5,3.5
Das Wasser des Lebens,The Water of Life,Das kleine Männchen aber war zornig geworden und hatte einen bösen Wunsch getan.,-2.5,4.0
Das Wasser des Lebens,The Water of Life,"Der Prinz geriet bald hernach in eine Bergschlucht, und je weiter er ritt, je enger taten sich die Berge zusammen, und endlich ward der Weg so eng, dass er keinen Schritt weiter konnte; es war nicht möglich das Pferd zu wenden oder aus dem Sattel zu steigen, und er saß da wie eingesperrt.",-1.5,4.0
Das Wasser des Lebens,The Water of Life,"Der kranke König wartete lange Zeit auf ihn, aber er kam nicht.",-1.0,3.0
Das Wasser des Lebens,The Water of Life,"Da sagte der zweite Sohn „Vater, lasst mich ausziehen und das Wasser suchen,“ und dachte bei sich „ist mein Bruder tot, so fällt das Reich mir zu.“",1.0,2.0
Das Wasser des Lebens,The Water of Life,"Der König wollt ihn anfangs auch nicht ziehen lassen, endlich gab er nach.",-1.0,2.0
Das Wasser des Lebens,The Water of Life,"Der Prinz zog also auf demselben Weg fort, den sein Bruder eingeschlagen hatte, und begegnete auch dem Zwerg, der ihn anhielt und fragte wohin er so eilig wollte.",0.0,2.0
Das Wasser des Lebens,The Water of Life,"„Kleiner Knirps,“ sagte der Prinz, „das brauchst du nicht zu wissen“ und ritt fort ohne sich weiter umzusehen.",-2.0,2.5
Das Wasser des Lebens,The Water of Life,"Aber der Zwerg verwünschte ihn, und er geriet wie der andere in eine Bergschlucht und konnte nicht vorwärts und rückwärts.",-2.0,2.5
Das Wasser des Lebens,The Water of Life,So gehts aber den Hochmütigen.,-2.0,3.0
Das Wasser des Lebens,The Water of Life,"Als auch der zweite Sohn ausblieb, so erbot sich der jüngste auszuziehen und das Wasser zu holen, und der König musste ihn endlich ziehen lassen.",0.5,2.5
Das Wasser des Lebens,The Water of Life,"Als er dem Zwerg begegnete, und dieser fragte wohin er so eilig wolle, so hielt er an, gab ihm Rede und Antwort und sagte „ich suche das Wasser des Lebens, denn mein Vater ist sterbenskrank.“",1.5,2.5
Das Wasser des Lebens,The Water of Life,„Weisst du auch wo das zu finden ist?“,0.0,2.0
Das Wasser des Lebens,The Water of Life,„Nein“ sagte der Prinz.,-1.0,2.0
Das Wasser des Lebens,The Water of Life,"„Weil du dich betragen hast, wie sichs geziemt, nicht übermütig wie deine falschen Brüder, so will ich dir Auskunft geben und dir sagen wie du zu dem Wasser des Lebens gelangst.",2.0,2.0
Das Wasser des Lebens,The Water of Life,"Es quillt aus einem Brunnen in dem Hofe eines verwünschten Schlosses, aber du dringst nicht hinein, wenn ich dir nicht eine eiserne Rute gebe und zwei Laiberchen Brot.",-0.5,3.0
Das Wasser des Lebens,The Water of Life,"Mit der Rute schlag dreimal an das eiserne Tor des Schlosses, so wird es aufspringen: inwendig liegen zwei Löwen, die den Rachen aufsperren, wenn du aber jedem ein Brot hinein wirfst, so werden sie still und dann eile dich und hol von dem Wasser des Lebens bevor es zwölf schlägt, sonst schlägt das Tor wieder zu und du bist eingesperrt.“",0.5,3.5
Das Wasser des Lebens,The Water of Life,"Der Prinz dankte ihm, nahm die Rute und das Brot, und machte sich auf den Weg.",0.0,2.0
Das Wasser des Lebens,The Water of Life,"Und als er anlangte, war alles so, wie der Zwerg gesagt hatte.",0.0,1.0
Das Wasser des Lebens,The Water of Life,"Das Tor sprang beim dritten Rutenschlag auf, und als er die Löwen mit dem Brot gesänftigt hatte, trat er in das Schloss und kam in einen großen schönen Saal: darin saßen verwünschte Prinzen, denen zog er die Ringe vom Finger, dann lag da ein Schwert und ein Brot, das nahm er weg.",1.5,3.5
Das Wasser des Lebens,The Water of Life,"Und weiter kam er in ein Zimmer, darin stand eine schöne Jungfrau, die freute sich, als sie ihn sah, küsste ihn und sagte er hätte sie erlöst, und sollte ihr ganzes Reich haben, und wenn er in einem Jahr wieder käme, so sollte ihre Hochzeit gefeiert werden.",2.5,3.5
Das Wasser des Lebens,The Water of Life,"Dann sagte sie ihm auch, wo der Brunnen wäre mit dem Lebenswasser, er müsste sich aber eilen und daraus schöpfen eh es zwölf schlüge.",1.5,4.5
Das Wasser des Lebens,The Water of Life,"Da ging er weiter und kam endlich in ein Zimmer, wo ein schönes frischgedecktes Bett stand, und weil er müde war, wollt er erst ein wenig ausruhen.",1.0,2.5
Das Wasser des Lebens,The Water of Life,"Also legte er sich und schlief ein: als er erwachte, schlug es drei Viertel auf zwölf.",0.0,2.0
Das Wasser des Lebens,The Water of Life,"Da sprang er ganz erschrocken auf, lief zu dem Brunnen und schöpfte daraus mit einem Becher, der daneben stand, und eilte dass er fortkam.",-1.0,4.0
Das Wasser des Lebens,The Water of Life,"Wie er eben zum eisernen Tor hinaus ging, da schlugs zwölf, und das Tor schlug so heftig zu, dass es ihm noch ein Stück von der Ferse wegnahm.",-1.0,3.5
Das Wasser des Lebens,The Water of Life,"Er aber war froh dass er das Wasser des Lebens erlangt hatte, ging heimwärts und kam wieder an dem Zwerg vorbei.",1.0,2.5
Das Wasser des Lebens,The Water of Life,"Als dieser das Schwert und das Brot sah, sprach er „damit hast du großes Gut gewonnen, mit dem Schwert kannst du ganze Heere schlagen, das Brot aber wird niemals all.“",1.0,3.0
Das Wasser des Lebens,The Water of Life,"Der Prinz wollte ohne seine Brüder nicht zu dem Vater nach Haus kommen und sprach „lieber Zwerg, kannst du mir nicht sagen, wo meine zwei Brüder sind? sie sind früher als ich nach dem Wasser des Lebens ausgezogen und sind nicht wiedergekommen.“",0.0,2.0
Das Wasser des Lebens,The Water of Life,"„Zwischen zwei Bergen stecken sie eingeschlossen,“ sprach der Zwerg, „dahin habe ich sie verwünscht, weil sie so übermütig waren.“",-0.5,2.5
Das Wasser des Lebens,The Water of Life,"Da bat der Prinz so lange, bis der Zwerg sie wieder los ließ, aber er warnte ihn und sprach „hüte dich vor ihnen, sie haben ein böses Herz.“",-1.5,3.5
Das Wasser des Lebens,The Water of Life,"Als seine Brüder kamen, freute er sich und erzählte ihnen wie es ihm ergangen wäre, dass er das Wasser des Lebens gefunden und einen Becher voll mitgenommen und eine schöne Prinzessin erlöst hätte, die wollte ein Jahr lang auf ihn warten, dann sollte Hochzeit gehalten werden, und er bekäme ein großes Reich.",3.0,3.0
Das Wasser des Lebens,The Water of Life,"Danach ritten sie zusammen fort und gerieten in ein Land, wo Hunger und Krieg war, und der König glaubte schon er müsste verderben, so groß war die Not.",-2.0,4.0
Das Wasser des Lebens,The Water of Life,"Da ging der Prinz zu ihm und gab ihm das Brot, womit er sein ganzes Reich speiste und sättigte: und dann gab ihm der Prinz auch das Schwert, damit schlug er die Heere seiner Feinde und konnte nun in Ruhe und Frieden leben.",3.0,1.0
Das Wasser des Lebens,The Water of Life,"Da nahm der Prinz sein Brot und Schwert wieder zurück, und die drei Brüder ritten weiter.",0.5,2.0
Das Wasser des Lebens,The Water of Life,"Sie kamen aber noch in zwei Länder, wo Hunger und Krieg herrschten, und da gab der Prinz den Königen jedesmal sein Brot und Schwert, und hatte nun drei Reiche gerettet.",2.0,3.0
Das Wasser des Lebens,The Water of Life,"Und danach setzten sie sich auf ein Schiff, und fuhren übers Meer.",0.0,3.0
Das Wasser des Lebens,The Water of Life,"Während der Fahrt da sprachen die beiden ältesten unter sich „der jüngste hat das Wasser des Lebens gefunden und wir nicht, dafür wird ihm unser Vater das Reich geben, das uns gebührt, und er wird unser Glück wegnehmen.“",-2.0,2.5
Das Wasser des Lebens,The Water of Life,Da wurden sie rachsüchtig und verabredeten mit einander dass sie ihn verderben wollten.,-2.5,4.5
Das Wasser des Lebens,The Water of Life,"Sie warteten bis er einmal fest eingeschlafen war, da gossen sie das Wasser des Lebens aus dem Becher und nahmen es für sich, ihm aber gossen sie bitteres Meerwasser hinein.",-2.5,4.5
Das Wasser des Lebens,The Water of Life,"Als sie nun daheim ankamen, brachte der jüngste dem kranken König seinen Becher, damit er daraus trinken und gesund werden sollte.",2.0,2.0
Das Wasser des Lebens,The Water of Life,"Kaum aber hatte er ein wenig von dem bitteren Meerwasser getrunken, so ward er noch kränker als zuvor.",-2.0,3.5
Das Wasser des Lebens,The Water of Life,"Und wie er darüber jammerte, kamen die beiden ältesten Söhne und klagten den jüngsten an er hätte ihn vergiften wollen, sie brächten ihm das rechte Wasser des Lebens, und reichten es ihm.",-1.5,4.0
Das Wasser des Lebens,The Water of Life,"Kaum hatte er davon getrunken, so fühlte er seine Krankheit verschwinden, und ward stark und gesund wie in seinen jungen Tagen.",2.0,3.0
Das Wasser des Lebens,The Water of Life,"Danach gingen die beiden zu dem jüngsten, verspotteten ihn und sagten „du hast zwar das Wasser des Lebens gefunden, aber du hast die Mühe gehabt und wir den Lohn; du hättest klüger sein und die Augen aufbehalten sollen, wir haben dirs genommen während du auf dem Meere eingeschlafen warst, und übers Jahr da holt sich einer von uns die schöne Königstochter.",-2.5,3.5
Das Wasser des Lebens,The Water of Life,"Aber hüte dich dass du nichts davon verrätst, der Vater glaubt dir doch nicht, und wenn du ein einziges Wort sagst, so sollst du noch obendrein dein Leben verlieren, schweigst du aber, so soll dirs geschenkt sein.“",-2.0,3.5
Das Wasser des Lebens,The Water of Life,Der alte König war zornig über seinen jüngsten Sohn und glaubte er hätte ihm nach dem Leben getrachtet.,-2.0,3.5
Das Wasser des Lebens,The Water of Life,Also ließ er den Hof versammeln und das Urteil über ihn sprechen dass er heimlich sollte erschossen werden.,-3.0,4.5
Das Wasser des Lebens,The Water of Life,"Als der Prinz nun einmal auf die Jagd ritt und nichts Böses vermutete, musste des Königs Jäger mitgehen.",0.0,2.5
Das Wasser des Lebens,The Water of Life,"Draußen, als sie ganz allein im Wald waren, und der Jäger so traurig aussah, sagte der Prinz zu ihm „lieber Jäger, was fehlt dir?“",1.0,2.5
Das Wasser des Lebens,The Water of Life,Der Jäger sprach „ich kanns nicht sagen und soll es doch.“,-1.0,3.0
Das Wasser des Lebens,The Water of Life,"Da sprach der Prinz „sage heraus was es ist, ich will dirs verzeihen.“",1.0,3.0
Das Wasser des Lebens,The Water of Life,"„Ach,“ sagte der Jäger, „ich soll euch totschießen, der König hat mirs befohlen.“",-2.0,3.5
Das Wasser des Lebens,The Water of Life,"Da erschrak der Prinz, und sprach „lieber Jäger, laß mich leben, da geb ich dir mein königliches Kleid, gib mir dafür dein schlechtes.“",-1.0,2.5
Das Wasser des Lebens,The Water of Life,"Der Jäger sagte „das will ich gerne tun, ich hätte doch nicht nach euch schießen können.“",2.0,1.0
Das Wasser des Lebens,The Water of Life,"Da tauschten sie die Kleider, und der Jäger ging heim, der Prinz aber ging weiter in den Wald hinein.",0.0,2.0
Das Wasser des Lebens,The Water of Life,"Über eine Zeit, da kamen zu dem alten König drei Wagen mit Gold und Edelsteinen für seinen jüngsten Sohn: sie waren aber von den drei Königen geschickt, die mit des Prinzen Schwert die Feinde geschlagen und mit seinem Brot ihr Land ernährt hatten, und die sich dankbar bezeigen wollten.",2.0,3.0
